ID,total_amount
0,7.2720000000000065
1,15.350000000000037
2,17.77020000000005
3,8.680000000000009
4,7.810000000000007
5,9.119600000000002
6,11.4024
7,15.359999999999998
8,8.422000000000008
9,12.350200000000045
10,20.80539999999999
11,14.914000000000001
12,23.229999999999983
13,22.429999999999982
14,10.349999999999982
15,5.820000000000005
16,41.470000000000006
17,11.599400000000003
18,6.599999999999998
19,5.810000000000005
20,18.769999999999985
21,13.560000000000045
22,7.132600000000007
23,46.869999999999926
24,23.949999999999996
25,8.5
26,15.709199999999989
27,16.60199999999999
28,55.99659999999999
29,4.688600000000004
30,30.255599999999987
31,7.898600000000005
32,20.569999999999983
33,18.4876
34,11.300000000000004
35,16.03999999999999
36,8.312000000000006
37,18.159999999999982
38,4.214400000000001
39,7.5500000000000105
40,9.443400000000008
41,8.977199999999995
42,11.760000000000037
43,49.86059999999998
44,18.859999999999985
45,6.600000000000005
46,11.75
47,6.730000000000006
48,6.584000000000006
49,34.59479999999998
50,8.660000000000007
51,85.17840000000005
52,6.725000000000006
53,7.4100000000000055
54,9.050000000000006
55,6.949999999999967
56,11.159799999999962
57,6.9499999999999895
58,9.350000000000044
59,14.120000000000003
60,5.559000000000005
61,26.143999999999977
62,45.23519999999997
63,4.170000000000004
64,12.815000000000007
65,8.828000000000008
66,14.159999999999963
67,20.159999999999982
68,11.69
69,17.7082
70,8.290200000000006
71,33.16999999999997
72,8.75
73,13.560000000000041
74,7.500000000000007
75,11.084200000000001
76,11.624799999999999
77,11.17699999999998
78,8.149999999999897
79,29.159999999999982
80,16.079999999999988
81,11.830000000000002
82,7.559999999999967
83,9.480200000000007
84,5.75
85,16.11179999999999
86,19.632399999999983
87,10.009000000000004
88,12.360000000000003
89,19.89999999999998
90,16.600800000000014
91,21.978999999999996
92,22.37399999999998
93,8.430000000000009
94,8.760000000000078
95,7.8000000000000025
96,20.330199999999984
97,8.720000000000006
98,19.6436
99,10.560000000000024
100,7.256799999999999
101,27.368799999999982
102,12.9599999999997
103,8.650000000000007
104,25.619999999999976
105,7.700000000000006
106,17.770799999999987
107,15.66999999999999
108,46.87259999999994
109,7.5500000000000105
110,6.359799999999998
111,6.1774000000000004
112,32.07999999999997
113,6.420000000000005
114,15.236200000000002
115,12.25
116,5.790000000000001
117,52.7799999999999
118,5.430000000000004
119,9.120000000000001
120,10.366800000000005
121,10.995999999999999
122,5.850000000000006
123,29.42580000000001
124,8.740000000000007
125,8.550000000000006
126,16.189999999999987
127,9.894800000000007
128,6.810000000000007
129,9.35999999999997
130,11.75
131,55.894000000000034
132,42.262199999999964
133,8.14999999999998
134,11.75
135,18.57700000000001
136,17.760000000000083
137,14.273999999999992
138,9.360000000000003
139,9.261600000000008
140,7.727200000000007
141,5.790000000000005
142,15.648399999999995
143,15.949999999999982
144,10.290000000000006
145,9.960600000000001
146,25.89659999999998
147,8.150199999999982
148,9.614000000000006
149,15.949999999999994
150,15.799999999999988
151,9.143400000000009
152,8.760000000000062
153,32.76
154,9.890000000000008
155,10.260000000000007
156,22.55479999999997
157,24.289199999999987
158,6.350000000000003
159,25.629999999999978
160,14.495999999999992
161,5.690000000000005
162,10.913800000000005
163,18.919999999999984
164,11.8122
165,7.550000000000027
166,9.300000000000008
167,8.141000000000005
168,8.820000000000007
169,7.5600000000000485
170,8.400000000000007
171,62.32619999999998
172,17.149999999999917
173,21.243200000000005
174,37.78999999999997
175,14.382999999999992
176,4.310000000000004
177,8.400000000000007
178,9.170000000000009
179,5.760000000000033
180,9.192799999999998
181,9.480000000000008
182,6.930600000000004
183,16.19999999999999
184,14.039999999999996
185,51.07000000000001
186,7.550000000000017
187,8.159999999999947
188,58.7602
189,9.95000000000001
190,10.980000000000004
191,39.256199999999986
192,5.804400000000002
193,13.149999999999995
194,20.299999999999983
195,6.7900000000000045
196,12.2704
197,18.379999999999985
198,6.300000000000004
199,10.300000000000006
200,8.976000000000006
201,11.603399999999995
202,12.393999999999998
203,12.43
204,7.370000000000007
205,10.644600000000008
206,6.850000000000006
207,13.0036
208,8.760000000000046
209,11.75
210,9.350000000000081
211,22.77639999999998
212,16.836799999999997
213,10.549999999999955
214,7.780000000000005
215,16.56000000000001
216,16.42999999999999
217,33.56259999999998
218,13.085
219,12.95999999999977
220,8.770000000000008
221,6.730000000000005
222,18.359
223,7.2800000000000065
224,8.159999999999908
225,8.237799999999982
226,20.760000000000094
227,7.233600000000006
228,23.439999999999976
229,59.445999999999955
230,73.79520000000002
231,13.512399999999996
232,12.700000000000003
233,11.149999999999956
234,14.729000000000001
235,17.760000000000037
236,41.09579999999997
237,8.760000000000087
238,9.570000000000007
239,7.520000000000007
240,5.430000000000004
241,20.393799999999995
242,9.100000000000009
243,18.87999999999998
244,17.769999999999985
245,8.800000000000008
246,14.049999999999994
247,17.622999999999987
248,18.359999999999996
249,21.358600000000003
250,7.550000000000019
251,7.732000000000007
252,70.25999950263821
253,5.3000000000000025
254,7.560000000000044
255,8.5
256,16.01979999999999
257,21.51599999999999
258,9.810000000000008
259,12.089999999999996
260,14.179999999999993
261,10.643600000000006
262,6.9900000000000055
263,7.790200000000003
264,5.910000000000005
265,27.76999999999998
266,12.959999999999852
267,12.959999999999956
268,26.013599999999997
269,6.150000000000006
270,13.649999999999995
271,11.050000000000004
272,16.549999999999972
273,31.54999999999997
